Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V28,Amount,FraudNominated,Normal
153780,-8.8619283,-10.32219218,-2.269719477,1.845471056,1.335725064,-3.10310095,-3.923538951,0.592101384,1.67341226,0.938376769,-1.8005909,0.07502146,-0.074240761,-0.259392246,-0.419616268,1.691358146,0.860081679,-1.265352433,0.959278676,-1.373839528,-0.122866002,0.151092443,-4.982003344,0.480866275,-3.438089063,-0.610064629,1.866918288,-2.015224387,-2.015224387,2.5,0,1
126241,-35.55725309,-36.62542856,-17.33836486,9.62887496,-6.817371614,3.759659863,13.5250791,-6.099334662,4.727746308,2.855753947,3.205732777,0.910515565,3.231510598,-1.373633246,4.858397949,4.35165568,-1.906642213,-2.839539642,0.233781407,-14.43379365,-5.568764381,-1.875389671,-17.21581496,1.299216217,-3.418818234,-0.351834242,-2.313510208,-0.823152003,-0.823152003,519.76,0,1
54703,-3.966896448,-6.090912731,-1.932426611,0.749907715,-1.517271173,0.496312023,-1.396980762,-2.969779772,0.161891846,0.726116362,-0.079212882,0.55930876,-0.459855061,0.693355355,-0.003252554,0.161249307,-0.533565793,1.279577789,-1.645901818,-1.193809346,1.035063876,-3.976287528,-17.01829483,0.194357205,-3.402870459,0.0624359,2.254374503,0.1084486,0.1084486,2909.94,0,1
137344,-2.305149014,-0.367533549,-0.161841002,1.522716879,6.421960121,-3.73341015,-6.679213246,-3.679185082,-0.283438109,1.212898297,0.551078001,1.486834141,-0.699359817,1.816956595,0.062746808,-0.453203831,0.061430814,-0.25548125,0.510403574,-0.6129264,-0.383872101,-0.914556097,-11.96511974,0.239131672,-3.355623615,-0.813415873,0.980091492,0.529541968,0.529541968,353,0,1
153976,-1.449239591,-1.938268785,-3.504467135,-2.189815916,-0.776000663,-0.559627639,-0.009598293,-4.069955157,-2.444235043,1.081306781,0.158535709,-0.328308863,-0.580550337,1.048046608,-1.98725716,-0.410512033,0.274526152,-0.156332541,-0.980380766,-1.079579035,-1.181383536,0.813457916,-8.582961231,0.192278867,-3.335773147,-0.331004076,1.467882826,0.140704061,0.140704061,1404.75,0,1
137630,-4.874922809,-5.325586931,-2.894926447,3.20185569,-2.938393084,2.13557018,-1.209153659,-6.985066024,0.253539678,-1.222797221,-0.81979375,0.921697146,-0.002523949,1.473035779,1.983247573,1.403300778,-0.129329557,0.001960501,-0.990836736,1.065217891,-2.416889139,-1.360826909,-17.02615583,1.652297531,-3.308049353,-0.71239027,2.399486481,0.112440824,0.112440824,3360,0,1
121342,-1.57788164,-0.326537424,1.649994569,-0.088600757,5.10196509,-3.241244917,-6.053916921,-1.400181791,1.116515677,0.813199655,-1.037767555,0.877638341,0.051448763,0.242443424,0.537550393,0.047146824,-0.059405436,-0.738813242,0.170530546,-0.893269454,1.396645388,-2.261254705,-8.804342282,1.123448394,-3.279346593,-0.018679077,0.606597644,0.477666664,0.477666664,53.9,0,1
164382,-1.659465442,1.591363363,-0.759913478,-0.215482177,2.423035006,-0.390289831,-4.115291048,-7.74682813,0.688415274,0.985904245,0.297387585,1.068228773,-1.170100505,0.887529393,-0.7757028,-0.239504378,-0.051709856,-0.102847003,0.760042644,-0.552577659,3.258094936,-1.548215835,-2.390734686,-0.396563439,-3.23449271,-0.148473695,0.208708443,0.099632734,0.099632734,1.98,0,1
121916,-5.835104902,-6.201245465,-0.613892139,-0.452446469,6.240556134,-4.470649083,-5.555204813,-2.826453682,0.878548726,1.827116566,-1.084518945,0.727496196,0.643865494,-0.238814844,-0.127004694,-0.658859638,-0.376720769,-0.188634174,-0.647786352,-5.250627091,0.282416276,-2.533048918,-2.28892102,0.964550805,-3.223534876,0.34351282,2.518652709,-0.40047236,-0.40047236,82.27,0,1
127505,-2.55687546,-1.363139008,2.731790608,-0.741725444,7.301605285,-5.284371346,-10.73913961,-3.061713299,0.132078317,1.267993649,-1.240377502,0.38349414,-1.016426997,0.53178744,-0.175857889,0.587388322,1.235421492,-2.289590226,1.013005799,-0.154108806,-0.669744578,-2.562942069,-13.91676492,0.559584595,-3.175640323,-0.687275113,0.774166399,0.525365731,0.525365731,1,0,1
53471,-4.471916288,-2.972772436,2.666399311,1.572954024,7.907045454,-5.468314445,-9.266441215,-2.220311145,2.017610121,1.440485839,-0.802507676,2.049137527,0.835338084,-0.287928527,-0.253813432,0.151022747,-0.12921359,-0.855355152,-0.83365236,-2.934176091,1.855080592,-1.799044082,-10.81419277,1.073103574,-3.163709629,-0.842430158,1.711882116,0.121744622,0.121744622,9.99,0,1
136124,-37.05429492,-35.69982861,-19.88087843,9.552849479,-16.70186611,9.741883231,21.0145869,-6.414389973,5.751016994,2.598366911,3.25505002,0.73134913,3.650208096,-2.362783982,4.766775027,5.600122947,-2.138120788,-3.025253653,0.307195557,-15.40659371,-7.167246567,-2.817629186,-14.41420684,1.223594129,-3.129608623,-0.689271131,0.289896799,-1.18189223,-1.18189223,1676.6,0,1
130341,-14.00884794,-13.48944981,-0.672586232,2.763778266,13.81507227,-7.810115531,-13.51514453,-6.657747597,3.230719183,5.202511052,0.997861659,1.393220445,0.329649915,-0.940576318,0.859336616,1.918716641,0.299297164,-2.413439514,3.828259648,-12.86919331,1.358281713,-2.458450403,-8.384872924,1.217135521,-3.087979204,-0.244415477,5.352193142,-0.563543793,-0.563543793,0.76,0,1
33677,-1.815418069,-1.197633204,2.834724933,-0.351710158,4.544058092,-3.118557585,-6.300086042,-0.263825587,1.387104593,0.327113087,1.01457978,1.835694715,-0.752090388,0.03938775,-1.247705232,-0.279541027,0.368119366,-1.064716114,-0.50175258,-0.805167073,0.772863535,-1.548052622,-9.575212116,0.784528462,-3.083184281,0.504348991,0.677111237,0.409156188,0.409156188,132.98,0,1
40138,-6.252548069,-10.77989284,-0.717662177,2.040683403,1.993753619,-3.361103221,-3.92792494,-1.195196044,-0.206549697,0.450005095,0.82814182,1.225915025,-0.632467131,1.261729745,-0.313680581,-0.824919822,0.150826607,1.50244112,-2.531972672,4.510582809,2.195173865,-3.815208142,-13.08528314,1.212145337,-3.057437931,-0.182454657,0.116673084,1.03496562,1.03496562,2849.94,0,1
146403,-22.24857014,-18.47525101,-14.34315502,3.752279863,-4.21176656,-0.248068819,3.452619247,-0.113477282,1.226547552,2.335277429,0.996242617,1.629619645,1.826817389,2.019449622,1.108198824,3.507778664,0.953907759,-3.273858107,-0.70145291,-7.614004074,-2.578823376,-0.106876579,-13.89669775,-0.025384705,-3.051080546,-0.156797862,5.096900747,-1.641118302,-1.641118302,1420,0,1
130675,-3.798211168,-0.476499655,1.950540704,-1.379674015,6.879034108,-5.01132322,-12.09734977,-5.213224396,0.017123456,0.555355589,-1.567477558,0.836283786,-1.288153653,1.113986778,-0.90176549,1.261844098,1.135898678,-2.351743252,-0.245010491,0.340173348,-1.923463915,-2.26684452,-13.66646277,0.521405215,-3.036996407,-0.86365193,0.693478774,0.54640173,0.54640173,1,0,1
160076,-9.140426133,-10.14123441,-1.447399114,5.81384363,2.602126496,-2.505607959,-2.293672291,0.581613726,-0.030142494,0.45464994,-1.848726948,0.659642387,1.39585322,0.286016743,-0.330380543,2.857944652,-1.344747315,0.501880207,-2.77386273,-0.81501488,0.342230314,0.43615381,-2.532989716,0.387053239,-3.028481773,-0.523624139,2.244501529,-2.721089349,-2.721089349,810.29,0,1
159176,-4.369811771,-5.917049294,-0.168120837,-0.154273236,2.345277801,-2.781301903,-3.516067717,0.562071926,0.321144197,0.472819068,-1.598001856,0.026360967,0.548825453,0.041081504,0.748812728,0.144728274,-0.90251551,1.941001321,-2.153445393,-0.986770312,0.070969796,0.249587623,-1.37375879,0.940173913,-2.996547983,0.081298836,1.144237602,-1.181073871,-1.181073871,43.9,0,1
132153,-6.282821524,-8.389407695,-8.23031389,0.87503297,-13.05161529,6.594591185,10.19873438,-9.237192635,-1.802819994,-2.897508005,-0.207098802,-0.06201235,0.971867269,1.130049518,0.135917837,3.048982231,-0.069044963,-1.973524262,-1.705020051,1.540493997,-2.397877037,-0.768599904,-14.00087907,1.173708735,-2.993203103,-0.5127066,3.23715124,-0.445953792,-0.445953792,5714.58,0,1
131037,-1.644560447,-0.658788701,0.216954571,-1.873329616,-0.961218952,0.201997876,-1.871307858,-1.793144337,1.001244493,1.515994808,0.205767119,0.666224601,0.555125304,-0.739890816,0.085857128,-0.814207869,-0.660270028,2.218782265,-0.279739889,-1.768602363,1.515480964,0.387647077,-0.642450593,-0.278067398,-2.993197897,0.511654516,-0.333536954,0.613099182,0.613099182,154,0,1
133010,-23.10324373,-23.86646486,-5.69931312,6.503369162,11.18463599,-6.196146396,-6.909950969,-1.785497622,3.373336487,2.718967976,1.627023663,2.458630833,1.442617381,0.252404516,2.411592299,1.747117346,-0.012167658,-2.98976614,0.902210476,-12.73832462,-4.324577074,-2.267901139,-19.05670073,1.151151742,-2.977135106,0.48181824,7.138240275,-7.756344617,-7.756344617,593.48,0,1
86705,-2.430486512,-2.75472308,0.614637297,0.136309835,2.859452085,0.52841563,-2.648021784,0.618780418,1.843317542,0.241011249,-0.483317541,0.216817573,-0.417352377,-0.413114514,1.73706221,-0.274572831,0.164457997,-1.420635141,-2.051975288,-1.958072,0.099930202,1.775489442,-0.777715319,-0.492347514,-2.967614018,0.105931309,0.997684811,-0.011139812,-0.011139812,86.97,0,1
121340,-22.13222314,-19.81553575,-11.18364431,4.829787284,-13.12846452,10.68977931,18.25705734,-8.6854091,5.250410163,3.366931424,3.790097977,-0.362720903,1.940820368,-4.047297191,4.030891231,3.860327683,-2.498315213,-3.929336442,1.249590933,-20.52209351,-8.214994384,-1.969169881,-18.41621464,1.376121601,-2.965100821,0.149368987,4.077221399,-1.975800885,-1.975800885,4543.64,0,1
162013,-2.609144559,-4.121299502,0.143253276,1.85921571,4.76222889,0.096022651,-3.871022459,0.905895233,0.843368983,1.07356098,1.241773833,1.216819597,0.442291565,0.176225889,2.031774393,-1.652744837,1.138983184,-0.864823097,1.408896082,-0.639663425,0.351678605,1.865690138,-0.202907573,-0.845557671,-2.951458437,0.788757543,1.005488116,0.13029548,0.13029548,11.5,0,1
68819,-0.707805947,0.325234999,0.950112392,0.851493296,0.853008881,-0.182024514,0.686275289,-4.25079682,1.226307329,2.9871581,2.208003016,0.61724638,0.37642294,-1.172710988,0.898653113,-0.870710579,-0.783514122,0.021675965,1.697669098,-0.415588499,2.007355471,-0.099549732,0.837787884,0.517933032,-2.950963482,-0.38435431,-1.522176506,-0.710356325,-0.710356325,1.98,0,1
122935,-9.283046678,-8.14630048,-3.814975495,0.914513692,0.067896465,-0.99037584,0.222205685,-5.996509222,2.68690905,3.222258454,-0.795112161,-0.707505599,-0.401957429,-1.724981032,-0.72356802,1.116664422,0.084369226,-2.161602736,1.055401527,-6.820144948,1.431425116,0.632633627,-7.044060302,0.929183318,-2.950755518,-0.292472142,1.314378119,-3.442159107,-3.442159107,812.36,0,1
141031,-11.12888986,-22.63219344,-9.398485099,5.163724873,-5.105793695,6.483703951,7.762586328,-0.74600242,-1.085756326,-2.253215153,-0.405671895,0.556355804,1.302083272,1.538106437,0.85448308,-0.680884117,-0.017196211,2.053273553,-3.191900861,13.28875112,3.38507284,-5.221074879,-5.463469796,0.920075222,-2.943831636,-1.77357484,-1.193775423,1.157932364,1.157932364,6828,0,1
97379,-0.175923447,-0.576181718,1.62063583,1.480416444,0.900508421,0.166428771,-0.971481701,0.105863836,0.842016505,0.817425813,1.24083864,-2.036960534,2.863973068,0.720781856,-1.368546839,1.803164255,-0.782220538,0.863590222,-0.993200465,0.254837013,0.326694846,1.134305663,0.593421504,-0.419591135,-2.942902109,1.857280962,0.048966981,0.143304924,0.143304924,15.25,0,1
152880,-0.255289805,0.492528853,-2.09700301,0.467526424,6.40065891,-4.591170518,-3.414024208,-1.325807526,0.727467026,0.325754117,-0.551235059,-0.48599621,-1.661490694,-1.122276519,0.316444705,-0.911606838,2.05983567,0.618330591,0.210549573,-0.520692512,1.103629836,0.02525604,-7.816787356,0.894739957,-2.935228067,-0.627921674,0.871448771,0.484341771,0.484341771,1,0,1
128683,-26.61544455,-24.72600192,-7.846517167,5.647522627,4.56166624,-2.520331989,-4.892119283,-7.339866674,3.426995283,3.468895795,2.147724738,2.01631363,1.97212521,-0.598851673,2.8644989,4.03701887,0.602789782,-4.385222629,1.851905973,-17.41448299,-1.14091038,-4.089414455,-18.22729549,0.400320699,-2.930137213,-0.334145569,5.002831596,-0.747816078,-0.747816078,1042.8,0,1
147883,-7.791632386,-3.366278642,-3.777693923,0.0703253,-0.68885945,1.906197262,-0.022813696,-0.266518723,1.796393768,3.532844669,0.578231335,0.80803023,0.524094016,-0.693240766,0.795050072,-1.958278089,0.318453898,0.004633248,0.302180939,-4.290857472,-1.296618453,-0.522505635,-0.264616649,-0.815134596,-2.925077369,-1.094654592,-4.405503212,1.999108195,1.999108195,99.9,0,1
163041,-0.020285182,0.488654124,-0.753750786,0.020366739,-0.921809525,-0.275594331,-1.10594789,0.89283344,0.669619442,-0.346834215,-1.339416178,-0.370541436,-0.860805581,0.99500082,2.28476127,-0.480457786,0.703099786,0.461809211,2.826614545,-0.158810896,0.154014354,0.3033291,0.638138964,0.529090556,-2.920959541,0.395733532,0.077773843,0.206385605,0.206385605,12.58,0,1
161881,0.387367556,-0.548965536,-0.809986576,0.306862081,4.832687086,-2.254452226,-5.109274465,-1.436266443,0.880971499,1.319681114,-0.264900958,0.9545354,-0.690640214,1.056743705,-0.269668947,-0.022657193,-0.376293154,-0.137430055,1.255972391,-0.771061158,1.395607292,-1.959954528,-6.765893739,0.004529158,-2.917324519,-0.012831313,0.747563906,0.657841476,0.657841476,1.98,0,1
149946,0.081821969,0.869651876,-0.234432639,4.252449756,0.703399423,3.218187207,-0.120853742,1.173161513,-1.652782966,1.359607327,0.104824492,0.334015509,0.069758464,0.589303866,-0.046201927,-0.457362775,0.613424721,-0.745488498,0.741746469,0.148924265,0.047365353,0.025185516,1.03853888,-1.041182404,-2.900684321,-0.345386889,0.339981,0.337191068,0.337191068,135,0,1
40777,-13.7436814,-13.96872114,-1.62276117,7.210931627,9.007843962,-5.505580441,-6.912828291,-1.297927365,0.501297686,2.984659283,1.891322188,1.261289005,-0.094435368,1.192811698,2.537783262,0.709457672,0.537322208,-1.327101599,1.074967485,-6.434565386,-1.119723633,-1.364468116,-10.87137946,0.87002018,-2.890982054,0.180594057,4.81440764,-5.940555952,-5.940555952,35.15,0,1
156922,-6.24654417,-2.546950259,-3.621545466,5.084716614,-0.616281741,0.198514868,-1.47164591,2.297884941,-1.551728423,0.18147359,-2.770168913,1.099050792,1.753234294,1.599542267,-0.871532365,1.777821933,0.186915123,-0.239224829,-0.338889952,-0.737677665,0.053690894,-1.128910727,-1.327235405,0.170328902,-2.888726279,-0.8597034,-0.741440346,-0.751287745,-0.751287745,0,0,1
156922,-6.24654417,-2.546950259,-3.621545466,5.084716614,-0.616281741,0.198514868,-1.47164591,2.297884941,-1.551728423,0.18147359,-2.770168913,1.099050792,1.753234294,1.599542267,-0.871532365,1.777821933,0.186915123,-0.239224829,-0.338889952,-0.737677665,0.053690894,-1.128910727,-1.327235405,0.170328902,-2.888726279,-0.8597034,-0.741440346,-0.751287745,-0.751287745,0,0,1
156922,-6.24654417,-2.546950259,-3.621545466,5.084716614,-0.616281741,0.198514868,-1.47164591,2.297884941,-1.551728423,0.18147359,-2.770168913,1.099050792,1.753234294,1.599542267,-0.871532365,1.777821933,0.186915123,-0.239224829,-0.338889952,-0.737677665,0.053690894,-1.128910727,-1.327235405,0.170328902,-2.888726279,-0.8597034,-0.741440346,-0.751287745,-0.751287745,0,0,1
156922,-6.24654417,-2.546950259,-3.621545466,5.084716614,-0.616281741,0.198514868,-1.47164591,2.297884941,-1.551728423,0.18147359,-2.770168913,1.099050792,1.753234294,1.599542267,-0.871532365,1.777821933,0.186915123,-0.239224829,-0.338889952,-0.737677665,0.053690894,-1.128910727,-1.327235405,0.170328902,-2.888726279,-0.8597034,-0.741440346,-0.751287745,-0.751287745,0,0,1
136129,-4.28857343,-2.470503807,-3.545524464,0.024088714,-13.05558962,6.648988895,10.02292444,-5.734950554,-0.764653289,-1.117565628,0.307016101,0.075684209,0.787302641,-0.483245668,0.294566771,0.025752317,0.126602328,-0.370186687,-1.410617797,-4.777028837,-0.011807807,-3.950886762,-12.81611009,1.910580588,-2.88711659,0.123107337,4.236172588,-1.106830173,-1.106830173,4171.8,0,1
130625,0.318190635,1.135696088,0.605256732,4.668025966,-0.47041709,0.559971294,-0.48539537,0.678698925,-1.072986346,1.53076192,-1.786790058,-1.361862335,-1.524482675,0.694806566,0.76766873,0.412849898,0.162937602,0.433748863,0.875674836,-0.136300556,0.138373943,0.304038183,0.704393927,-0.193246166,-2.88001462,-0.25270168,0.342442006,0.340294194,0.340294194,25.79,0,1
155033,-0.236140521,0.970103735,-1.413594331,4.898589663,0.489245861,2.542981764,0.641837859,1.034723541,-1.736595695,0.032023453,0.952477884,-0.529019812,-0.698712775,-2.217580589,0.28403979,0.510681152,2.962324853,0.634464718,0.229432311,0.534246347,-0.011971124,-0.406421996,1.366168814,-2.016481986,-2.876865506,-0.316797889,0.318129752,0.405898619,0.405898619,303.35,0,1
123897,-0.915826853,-2.657010809,-0.59884572,-0.022767589,-1.451368371,3.24873832,3.059639068,-1.685394797,0.608877583,2.642077883,1.460304628,-1.141070078,-0.579102067,-1.622147435,1.210081386,-0.693279094,0.736639834,-2.146320054,3.149288244,-1.224104828,-0.788153111,0.995886484,0.992971654,-1.556191926,-2.875320503,-0.507096835,-0.347006583,-0.919621194,-0.919621194,665.12,0,1
141659,-1.051465317,0.632302549,-1.934898154,-0.640353537,-3.189364714,2.108102225,1.513106077,1.046406585,0.31370231,-1.534508996,-0.673871578,0.94508275,0.308606393,0.777579041,0.773648428,-0.909764209,1.354724305,-1.916861534,0.235080352,-0.817690174,-0.090453,0.103843318,0.979330235,-0.907706625,-2.866156706,0.303481373,0.140821728,-0.040388132,-0.040388132,580.32,0,1
161750,-0.225426108,1.483836267,0.223138547,4.620899373,-0.77978118,0.711942302,-0.690481563,1.063183797,-1.693218284,1.541728381,0.119650153,0.252926244,-0.198786624,0.929678708,-0.197997255,0.651143055,0.010283124,0.760766865,1.199965865,-0.205631957,0.217674146,0.41614743,0.750750969,0.004345429,-2.864091387,-0.328510809,0.113590998,0.23759451,0.23759451,44,0,1
166571,-5.947297003,-6.464139794,-0.364446858,5.354842999,4.483430717,-3.151318731,-3.190089814,0.400177584,-0.61975313,1.407123584,-1.351698395,0.764886284,1.699588797,0.26485145,-0.051119801,1.544003401,-0.911182336,0.067812436,-1.668118934,-0.596635497,0.379915025,0.724857213,-2.206345496,0.304248382,-2.857904459,-0.332866305,1.591890328,-1.753259651,-1.753259651,102.88,0,1
50242,0.002203018,0.161710671,0.230543907,0.993329674,-0.18907125,1.383114452,0.312675817,0.201003883,0.023418359,0.30111413,0.856747826,0.780516642,0.924376911,0.069698456,2.549693888,-1.675586868,1.203336685,-1.779396356,-0.454115541,-0.288144433,0.542696759,2.148316303,0.828463041,-0.540350785,-2.849283875,0.482186772,0.379427227,0.282617641,0.282617641,130.7,0,1
150051,-2.387132449,0.279466148,-1.910849676,-0.823625442,0.113743567,1.509310827,-2.754913604,-0.719900069,0.058256022,-1.034962618,0.528050819,1.158949085,-1.188456136,1.755369295,0.456194949,-0.279371909,1.111687633,-1.318176283,-1.006688737,-0.134637539,-0.865918618,1.504688055,0.252446249,-1.672468726,-2.848334031,0.989674172,0.17799684,-0.096724861,-0.096724861,14,0,1
118967,-0.559478109,0.308914677,-0.794606382,-0.648678779,-0.62721899,2.772015058,1.315781799,0.542017152,0.587556771,-0.383182813,0.783333965,0.649603522,-1.008117057,0.276635972,-0.287025949,-0.704599127,0.331833528,-1.791858402,-1.159513617,-0.809927644,-0.133647186,0.16259907,0.568890169,-1.869845343,-2.833391488,-0.413263715,0.015536018,-0.125999931,-0.125999931,336.23,0,1
43155,-3.974601245,-4.46524007,-3.99380208,2.913662734,-2.750074482,3.419696118,0.005277131,-6.667503132,-0.231812951,-1.020347081,-0.300969084,0.496577497,-1.499610071,2.029611719,0.774902823,0.887921858,0.011006844,0.07582163,0.264113065,1.059268519,-2.611630588,-1.327644067,-13.51389169,-0.858126891,-2.829281775,-0.391484112,2.09980377,0.084727785,0.084727785,3000,0,1
